scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-02-10T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,CRITICAL,src/catalog/ProductCatalogService.java,819,Missing Javadoc for public method,java:S1192,CONFIRMED,40min,40min,"security,cryptography"
2025.01.27,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/model/Variant.java,38,Duplicated string literal appears 5 times,java:S1874,CONFIRMED,40min,40min,"maintainability,deprecated"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/notification/EmailService.java,895,Integer overflow risk in price calculation,java:S2583,CONFIRMED,58min,58min,"security,sql-injection"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,INFO,src/export/CsvExportService.java,183,String concatenation in loop should use StringBuilder,java:S2229,,10min,10min,"maintainability,deprecated"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,CRITICAL,src/notification/EmailService.java,282,SQL injection risk via string concatenation,java:S2184,OPEN,34min,34min,"bug,null-pointer"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/catalog/CategoryService.java,439,XXE vulnerability: XML parser does not disable external entities,java:S1643,CONFIRMED,,40min,"security,credentials"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,INFO,src/pricing/PricingCalculator.java,618,Cyclomatic complexity 28 exceeds threshold of 20,java:S107,CONFIRMED,37min,37min,"security,credentials"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,medium,src/search/ElasticSearchService.java,TBD,Integer overflow risk in price calculation,java:S3776,OPEN,13min,13min,convention
27.01.2025,syngenta-pim-core,develop,BUG,MINOR,src/sync/ExternalSyncJob.java,633,Integer overflow risk in price calculation,java:S2095,REOPENED,0,TBD,"bug,numeric"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,MAJOR,src/api/ProductController.java,586,Deserialization of user-controlled data without validation,java:S2229,CONFIRMED,70min,70min,"security,sql-injection"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,vulnerability,MINOR,src/sync/ExternalSyncJob.java,294,Empty catch block suppresses exception,  java:S107  ,OPEN,67min,67min,"bug,concurrency"
2025-02-10T08:30:00Z,syngenta-pim-core,  develop  ,BUG,MINOR,src/notification/EmailService.java,749,SQL injection risk via string concatenation,java:S1135,open,,13min,"security,cryptography"
2025-02-10T08:30:00Z,syngenta-pim-core,main,BUG,MINOR,src/enrichment/ImageProcessingService.java,167,Optional.get() called without isPresent() check,java:S2583,REOPENED,28min,28min,"bug,null-pointer"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,CRITICAL,src/catalog/CategoryService.java,761,Magic number 86400 should be extracted as a named constant,java:S5659,Done,85min,85min,bug
January 27 2025,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,MAJOR,src/pricing/PricingCalculator.java,23,Magic number 86400 should be extracted as a named constant,java:S4502,CONFIRMED,,88min,bug
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/sync/ExternalSyncJob.java,955,Method has 12 parameters (threshold: 7),java:S1541,CONFIRMED,40min,40min,"bug,null-pointer"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,HIGH,src/model/Product.java,580,Deserialization of user-controlled data without validation,java:S2276,CONFIRMED,34min,34min,"security,deserialization"
01-27-25,syngenta-pim-core,main,CODE_SMELL,CRITICAL,src/search/ElasticSearchService.java,71,Empty catch block suppresses exception,java:S2068,CONFIRMED,43min,43min,convention
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,INFO,src/model/Attribute.java,637,Weak hash algorithm MD5 used for product fingerprinting,java:S109,REOPENED,,16min,convention
2025-02-10T08:30:00Z,syngenta-pim-core,  nan  ,CODE_SMELL,MAJOR,src/util/StringSanitizer.java,414,Integer overflow risk in price calculation,java:S2583,REOPENED,61min,61min,"maintainability,deprecated"
