scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-09-22T08:30:00Z,syngenta-pim-core,,CODE_SMELL,INFO,src/model/Product.java,645,Unused private field should be removed,java:S1874,REOPENED,43min,43min,"security,sql-injection"
2025-09-22T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MINOR,src/pricing/PricingCalculator.java,n/a,Empty catch block suppresses exception,java:S1176,CONFIRMED,52min,52min,"security,cryptography"
2025-09-22T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,,src/enrichment/AiEnrichmentService.java,642,Magic number 86400 should be extracted as a named constant,  java:S1541  ,OPEN,88min,,"security,sql-injection"
2025-09-22T08:30:00Z,Syngenta-pim-core,feature/bulk-import,CODE_SMELL,CRITICAL,src/auth/UserService.java,857,Thread.sleep() called with lock held,java:S4502,OPEN,unknown,TBD,"bug,concurrency"
2025-09-22T08:30:00Z,Syngenta-PIM-Core,feature/ai-enrichment,CODE_SMELL,INFO,src/catalog/ProductRepository.java,786,Unused private field should be removed,java:S107,REOPENED,16min,16min,"bug,multi-threading"
2025-09-22T08:30:00Z,  syngenta-pim-core  ,feature/ai-enrichment,VULNERABILITY,CRITICAL,src/enrichment/AiEnrichmentService.java,431,Cyclomatic complexity 28 exceeds threshold of 20,java:S2885,REOPENED,85min,85min,"bug,numeric"
2025-09-22T08:30:00Z,syngenta-pim-core,main,BUG,MINOR,src/api/CategoryController.java,852,Incorrect equals() implementation breaks Set deduplication,java:S3776,OPEN,76min,76min,"maintainability,deprecated"
2025-09-22T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,code_smell,INFO,src/catalog/CategoryService.java,214,SQL injection risk via string concatenation,  java:S4508  ,REOPENED,85min,85min,bug
2025-09-22T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,INFO,src/auth/UserService.java,790,Method has 12 parameters (threshold: 7),java:S5659,Done,28min,28min,maintainability
2025-09-22T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,INFO,src/model/Category.java,512,Optional.get() called without isPresent() check,java:S4502,OPEN,37min,37min,"bug,numeric"
