scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-10-06T08:30:00Z,syngenta-pim-core,,VULNERABILITY,,src/model/Product.java,685,Hardcoded password in configuration class,java:S4502,CONFIRMED,61min,61min,"security,credentials"
2025/01/27,syngenta-pim-core,feature/ai-enrichment,BUG,MAJOR,src/model/Category.java,734,Magic number 86400 should be extracted as a named constant,  java:S2583  ,CONFIRMED,28min,28min,"security,cryptography"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MINOR,src/model/Variant.java,593,Null pointer dereference: method may return null,java:S3655,CONFIRMED,10min,10min,"security,deserialization"
2025-10-06T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/catalog/ProductCatalogService.java,954,Resource leak: InputStream never closed,java:S3649,REOPENED,46min,,"maintainability,deprecated"
2025-10-06T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,CRITICAL,src/api/CategoryController.java,867,String concatenation in loop should use StringBuilder,java:S2972,CONFIRMED,0,0,maintainability
2025-10-06T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MINOR,src/notification/EmailService.java,345,Integer overflow risk in price calculation,java:S4502,REOPENED,,43min,"security,cryptography"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/auth/UserService.java,31,Resource leak: InputStream never closed,java:S3649,CONFIRMED,58min,58min,"security,deserialization"
2025-10-06T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/enrichment/ImageProcessingService.java,372,String concatenation in loop should use StringBuilder,java:S1874,CONFIRMED,,43min,"security,auth"
2025-10-06T08:30:00Z,syngenta-pim-core,,BUG,MAJOR,src/api/ProductController.java,837,Incorrect equals() implementation breaks Set deduplication,java:S100,OPEN,40min,40min,"maintainability,deprecated"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/enrichment/ImageProcessingService.java,212,Deprecated API usage: HttpClient constructor,java:S1541,REOPENED,88min,88min,"bug,null-pointer"
2025-10-06T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,CRITICAL,src/batch/ProductImportJob.java,860,Deserialization of user-controlled data without validation,java:S1192,OPEN,58min,58min,performance
2025/01/27,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/export/PdfExportService.java,70,Empty catch block suppresses exception,java:S2972,REOPENED,31min,31min,"maintainability,duplication"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/model/Category.java,854,Hardcoded password in configuration class,java:S1176,REOPENED,20,N/A,"security,auth"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,,src/api/AttributeController.java,972,Cyclomatic complexity 28 exceeds threshold of 20,java:S1135,OPEN,58min,58min,security
2025-10-06T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,MINOR,src/catalog/ProductRepository.java,29,Weak hash algorithm MD5 used for product fingerprinting,java:S4790,OPEN,16min,16min,
2025-10-06T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MAJOR,src/catalog/ProductCatalogService.java,818,Resource leak: InputStream never closed,java:S4508,OPEN,82min,82min,"security,injection"
2025-10-06T08:30:00Z,syngenta-pim-core,  develop  ,VULNERABILITY,MINOR,src/model/Variant.java,190,Optional.get() called without isPresent() check,java:S2276,CONFIRMED,31min,31min,"bug,multi-threading"
2025-10-06T08:30:00Z,syngenta-pim-core,  main  ,Code_Smell,CRITICAL,src/search/ElasticSearchService.java,157,"Exception caught; message: ""error"" & <code>",java:S4508,OPEN,76min,76min,"security,injection"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MAJOR,src/auth/UserService.java,144,Unused private field should be removed,,CONFIRMED,25min,25min,security
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,code_smell,MAJOR,src/export/PdfExportService.java,627,Weak hash algorithm MD5 used for product fingerprinting,java:S107,CONFIRMED,37min,37min,convention
2025-10-06T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MAJOR,src/batch/ProductImportJob.java,176,Thread.sleep() called with lock held,java:S100,OPEN,58min,58min,"bug,null-pointer"
2025-10-06T08:30:00Z,  syngenta-pim-core  ,feature/bulk-import,BUG,CRITICAL,src/model/Category.java,311,Integer overflow risk in price calculation,java:S100,REOPENED,28min,28min,"security,cryptography"
