scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-04-07T08:30:00Z,syngenta-pim-core,main,BUG,INFO,src/search/ElasticSearchService.java,545,Magic number 86400 should be extracted as a named constant,java:S1541,CONFIRMED,85min,85min,"bug,null-pointer"
2025-04-07T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,MAJOR,src/export/CsvExportService.java,558,Weak hash algorithm MD5 used for product fingerprinting,java:S1176,OPEN,28min,28min,performance
2025-04-07T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,CRITICAL,src/enrichment/AiEnrichmentService.java,644,JWT token validated without expiry check,java:S2755,CONFIRMED,52min,52min,"bug,spring"
2025-04-07T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/notification/EmailService.java,547,Deprecated API usage: HttpClient constructor,java:S2162,REOPENED,61min,61min,"security,xxe"
2025-04-07T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,CRITICAL,src/api/AttributeController.java,129,Empty catch block suppresses exception,java:S3649,REOPENED,40min,40min,"maintainability,duplication"
2025-04-07T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MINOR,src/enrichment/ImageProcessingService.java,528,SQL injection risk via string concatenation,java:S4790,REOPENED,67min,67min,"security,owasp-a9"
2025-04-07T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/export/CsvExportService.java,166,Empty catch block suppresses exception,java:S6437,REOPENED,55min,55min,"security,owasp-a9"
2025-04-07T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MAJOR,src/pricing/PricingCalculator.java,525,Missing Javadoc for public method,java:S2276,CONFIRMED,52min,52min,"bug,resource-leak"
2025-04-07T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/export/CsvExportService.java,186,Magic number 86400 should be extracted as a named constant,java:S2184,REOPENED,16min,16min,"security,xxe"
2025-04-07T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/config/DatabaseConfig.java,574,Weak hash algorithm MD5 used for product fingerprinting,java:S3776,CONFIRMED,73min,73min,"bug,multi-threading"
2025-04-07T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/api/ProductController.java,471,Magic number 86400 should be extracted as a named constant,java:S3649,OPEN,85min,85min,"bug,spring"
