scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-03-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/notification/EmailService.java,115,String concatenation in loop should use StringBuilder,java:S4790,REOPENED,19min,19min,performance
2025-03-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,INFO,src/export/CsvExportService.java,157,SQL injection risk via string concatenation,java:S2162,CONFIRMED,10min,10min,"security,xxe"
2025-03-10T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/catalog/CategoryService.java,497,Incorrect equals() implementation breaks Set deduplication,java:S100,CONFIRMED,19min,19min,performance
2025-03-10T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,CRITICAL,src/api/ProductController.java,356,Empty catch block suppresses exception,java:S2068,REOPENED,82min,82min,performance
2025-03-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/catalog/ProductRepository.java,339,XXE vulnerability: XML parser does not disable external entities,java:S2162,CONFIRMED,25min,25min,"security,owasp-a9"
2025-03-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,CRITICAL,src/api/CategoryController.java,841,JWT token validated without expiry check,java:S2095,OPEN,64min,64min,"security,sql-injection"
2025-03-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,CRITICAL,src/util/DateUtils.java,268,JWT token validated without expiry check,java:S109,CONFIRMED,55min,55min,"security,owasp-a9"
2025-03-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,INFO,src/auth/UserService.java,540,Unused private field should be removed,java:S2259,REOPENED,82min,82min,"security,owasp-a9"
2025-03-10T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/notification/EmailService.java,513,Duplicated string literal appears 5 times,java:S3655,REOPENED,52min,52min,"bug,multi-threading"
2025-03-10T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,INFO,src/export/PdfExportService.java,65,Hardcoded password in configuration class,java:S5659,CONFIRMED,76min,76min,"maintainability,duplication"
2025-03-10T08:30:00Z,syngenta-pim-core,develop,BUG,MINOR,src/auth/UserService.java,350,Missing Javadoc for public method,java:S2583,REOPENED,10min,10min,"maintainability,duplication"
2025-03-10T08:30:00Z,syngenta-pim-core,main,BUG,MINOR,src/catalog/CategoryService.java,991,XXE vulnerability: XML parser does not disable external entities,java:S2068,CONFIRMED,31min,31min,maintainability
2025-03-10T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MAJOR,src/batch/ProductImportJob.java,321,Empty catch block suppresses exception,java:S2162,OPEN,28min,28min,"maintainability,deprecated"
2025-03-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MINOR,src/enrichment/ImageProcessingService.java,252,Resource leak: InputStream never closed,java:S1643,REOPENED,22min,22min,"bug,concurrency"
2025-03-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,CRITICAL,src/api/ProductController.java,898,XXE vulnerability: XML parser does not disable external entities,java:S2068,OPEN,10min,10min,"security,cryptography"
2025-03-10T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,CRITICAL,src/catalog/ProductRepository.java,109,Resource leak: InputStream never closed,java:S2885,CONFIRMED,46min,46min,"bug,numeric"
2025-03-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,INFO,src/auth/UserService.java,31,Resource leak: InputStream never closed,java:S4502,OPEN,61min,61min,security
2025-03-10T08:30:00Z,syngenta-pim-core,develop,BUG,CRITICAL,src/model/Product.java,271,Weak hash algorithm MD5 used for product fingerprinting,java:S2162,CONFIRMED,19min,19min,"bug,multi-threading"
2025-03-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/model/Product.java,85,Magic number 86400 should be extracted as a named constant,java:S109,OPEN,58min,58min,convention
2025-03-10T08:30:00Z,syngenta-pim-core,main,BUG,MINOR,src/model/Category.java,332,Null pointer dereference: method may return null,java:S4790,CONFIRMED,58min,58min,"maintainability,deprecated"
2025-03-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/config/DatabaseConfig.java,393,Deprecated API usage: HttpClient constructor,java:S109,REOPENED,37min,37min,bug
2025-03-10T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/api/ProductController.java,35,Hardcoded password in configuration class,java:S3776,OPEN,58min,58min,"security,credentials"
2025-03-10T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MINOR,src/sync/ExternalSyncJob.java,277,Resource leak: InputStream never closed,java:S4508,REOPENED,16min,16min,"maintainability,duplication"
2025-03-10T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MINOR,src/export/CsvExportService.java,453,Missing Javadoc for public method,java:S5131,REOPENED,70min,70min,"security,credentials"
2025-03-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,INFO,src/catalog/ProductCatalogService.java,336,Optional.get() called without isPresent() check,java:S5131,REOPENED,52min,52min,bug
2025-03-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/auth/JwtAuthFilter.java,899,Deserialization of user-controlled data without validation,java:S2095,CONFIRMED,46min,46min,"security,sql-injection"
2025-03-10T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MINOR,src/export/PdfExportService.java,305,Deserialization of user-controlled data without validation,java:S2095,OPEN,73min,73min,security
2025-03-10T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MAJOR,src/model/Product.java,365,Resource leak: InputStream never closed,java:S2068,CONFIRMED,88min,88min,convention
