scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-10-06T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/util/DateUtils.java,528,JWT token validated without expiry check,java:S2162,OPEN,43min,43min,"security,sql-injection"
2025-10-06T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/catalog/CategoryService.java,576,Weak hash algorithm MD5 used for product fingerprinting,java:S3776,OPEN,79min,79min,"maintainability,duplication"
2025-10-06T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/model/Product.java,231,Resource leak: InputStream never closed,java:S109,REOPENED,16min,16min,"security,cryptography"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MINOR,src/catalog/ProductCatalogService.java,683,Missing Javadoc for public method,java:S2755,REOPENED,85min,85min,convention
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MINOR,src/model/Attribute.java,660,String concatenation in loop should use StringBuilder,java:S1068,REOPENED,79min,79min,"bug,concurrency"
2025-10-06T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,CRITICAL,src/notification/EmailService.java,759,Incorrect equals() implementation breaks Set deduplication,java:S4502,OPEN,55min,55min,"security,auth"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/model/Category.java,931,Empty catch block suppresses exception,java:S1068,CONFIRMED,49min,49min,"bug,resource-leak"
2025-10-06T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,INFO,src/api/AttributeController.java,354,Cyclomatic complexity 28 exceeds threshold of 20,java:S2068,REOPENED,46min,46min,"security,injection"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/batch/ProductImportJob.java,741,SQL injection risk via string concatenation,java:S2259,OPEN,28min,28min,"bug,spring"
2025-10-06T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,CRITICAL,src/api/CategoryController.java,107,Empty catch block suppresses exception,java:S2162,CONFIRMED,13min,13min,performance
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/sync/ExternalSyncJob.java,221,Hardcoded password in configuration class,java:S1643,OPEN,28min,28min,"bug,null-pointer"
2025-10-06T08:30:00Z,syngenta-pim-core,develop,BUG,MINOR,src/sync/ExternalSyncJob.java,885,String concatenation in loop should use StringBuilder,java:S1068,OPEN,73min,73min,"bug,multi-threading"
2025-10-06T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/model/Product.java,216,Method name ProcessData does not follow camelCase convention,java:S2184,REOPENED,70min,70min,"maintainability,duplication"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MINOR,src/model/Product.java,670,Hardcoded password in configuration class,java:S2259,OPEN,70min,70min,"security,cryptography"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/api/CategoryController.java,273,Cyclomatic complexity 28 exceeds threshold of 20,java:S1541,CONFIRMED,13min,13min,"security,xxe"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/model/Product.java,28,Cyclomatic complexity 28 exceeds threshold of 20,java:S3776,CONFIRMED,85min,85min,security
2025-10-06T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,INFO,src/model/Product.java,670,Cyclomatic complexity 28 exceeds threshold of 20,java:S2276,CONFIRMED,64min,64min,"maintainability,deprecated"
2025-10-06T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,CRITICAL,src/enrichment/ImageProcessingService.java,587,Cyclomatic complexity 28 exceeds threshold of 20,java:S2095,REOPENED,55min,55min,"bug,spring"
2025-10-06T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MAJOR,src/util/StringSanitizer.java,308,Thread.sleep() called with lock held,java:S100,REOPENED,31min,31min,"security,deserialization"
