scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-02-10T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,INFO,src/auth/JwtAuthFilter.java,203,String concatenation in loop should use StringBuilder,java:S3649,CONFIRMED,22min,22min,convention
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MAJOR,src/config/SecurityConfig.java,354,SQL injection risk via string concatenation,java:S4502,REOPENED,25min,25min,"security,credentials"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,INFO,src/pricing/PricingCalculator.java,698,Cyclomatic complexity 28 exceeds threshold of 20,java:S2068,REOPENED,85min,85min,"maintainability,deprecated"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,BUG,INFO,src/catalog/CategoryService.java,901,Unused private field should be removed,java:S2162,CONFIRMED,40min,40min,"bug,multi-threading"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MAJOR,src/model/Category.java,769,Duplicated string literal appears 5 times,java:S3655,REOPENED,46min,46min,"security,injection"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/model/Attribute.java,137,Cyclomatic complexity 28 exceeds threshold of 20,java:S3776,CONFIRMED,16min,16min,bug
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/notification/EmailService.java,319,SQL injection risk via string concatenation,java:S2162,OPEN,73min,73min,convention
2025-02-10T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MINOR,src/pricing/PricingCalculator.java,644,Hardcoded password in configuration class,java:S4790,OPEN,82min,82min,"bug,concurrency"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,INFO,src/notification/EmailService.java,555,Incorrect equals() implementation breaks Set deduplication,java:S5659,OPEN,55min,55min,performance
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/sync/ExternalSyncJob.java,746,Deserialization of user-controlled data without validation,java:S2259,CONFIRMED,19min,19min,"bug,concurrency"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/enrichment/ImageProcessingService.java,455,XXE vulnerability: XML parser does not disable external entities,java:S2184,CONFIRMED,34min,34min,"security,cryptography"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/api/CategoryController.java,250,Unused private field should be removed,java:S2068,CONFIRMED,40min,40min,bug
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,CRITICAL,src/export/CsvExportService.java,594,JWT token validated without expiry check,java:S109,REOPENED,40min,40min,"bug,multi-threading"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/model/Category.java,123,JWT token validated without expiry check,java:S2276,REOPENED,73min,73min,"security,xxe"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/config/SecurityConfig.java,333,Method has 12 parameters (threshold: 7),java:S3649,OPEN,40min,40min,"security,auth"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/sync/ExternalSyncJob.java,603,Duplicated string literal appears 5 times,java:S2068,CONFIRMED,55min,55min,"security,sql-injection"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,BUG,MINOR,src/api/CategoryController.java,227,Duplicated string literal appears 5 times,java:S100,CONFIRMED,85min,85min,"bug,numeric"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/enrichment/ImageProcessingService.java,807,JWT token validated without expiry check,java:S2885,OPEN,85min,85min,"bug,spring"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/auth/JwtAuthFilter.java,279,Thread.sleep() called with lock held,java:S1176,CONFIRMED,31min,31min,"maintainability,duplication"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/export/PdfExportService.java,657,Unused private field should be removed,java:S2276,REOPENED,13min,13min,convention
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/model/Attribute.java,952,Thread.sleep() called with lock held,java:S1135,OPEN,43min,43min,"bug,concurrency"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,INFO,src/enrichment/AiEnrichmentService.java,456,Null pointer dereference: method may return null,java:S3649,CONFIRMED,55min,55min,"security,auth"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,CRITICAL,src/catalog/CategoryService.java,256,Incorrect equals() implementation breaks Set deduplication,java:S2162,REOPENED,37min,37min,"security,xxe"
2025-02-10T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,INFO,src/notification/EmailService.java,462,Duplicated string literal appears 5 times,java:S107,CONFIRMED,55min,55min,"maintainability,duplication"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/model/Attribute.java,739,Deprecated API usage: HttpClient constructor,java:S1068,REOPENED,37min,37min,"bug,resource-leak"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,INFO,src/catalog/ProductCatalogService.java,601,Optional.get() called without isPresent() check,java:S2583,REOPENED,25min,25min,"maintainability,deprecated"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/notification/EmailService.java,910,Deserialization of user-controlled data without validation,java:S4508,CONFIRMED,13min,13min,"security,cryptography"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,CRITICAL,src/auth/UserService.java,750,Empty catch block suppresses exception,java:S4790,REOPENED,67min,67min,"security,deserialization"
2025-02-10T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,INFO,src/auth/JwtAuthFilter.java,67,Deprecated API usage: HttpClient constructor,java:S2972,OPEN,61min,61min,"security,xxe"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,INFO,src/model/Product.java,579,Weak hash algorithm MD5 used for product fingerprinting,java:S2276,CONFIRMED,37min,37min,"security,auth"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,INFO,src/catalog/ProductCatalogService.java,192,Optional.get() called without isPresent() check,java:S5659,OPEN,55min,55min,"bug,null-pointer"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/enrichment/AiEnrichmentService.java,186,Integer overflow risk in price calculation,java:S2259,OPEN,13min,13min,"bug,numeric"
2025-02-10T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MINOR,src/util/StringSanitizer.java,358,Integer overflow risk in price calculation,java:S2229,CONFIRMED,58min,58min,maintainability
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MINOR,src/export/CsvExportService.java,580,Deprecated API usage: HttpClient constructor,java:S2184,OPEN,19min,19min,"bug,null-pointer"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/enrichment/ImageProcessingService.java,361,JWT token validated without expiry check,java:S4502,OPEN,64min,64min,"bug,spring"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/sync/ExternalSyncJob.java,84,Missing Javadoc for public method,java:S4790,OPEN,52min,52min,security
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/export/CsvExportService.java,794,Method has 12 parameters (threshold: 7),java:S3776,CONFIRMED,58min,58min,"security,xxe"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/model/Product.java,585,Empty catch block suppresses exception,java:S5659,CONFIRMED,28min,28min,"security,cryptography"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/catalog/ProductCatalogService.java,836,Cyclomatic complexity 28 exceeds threshold of 20,java:S1874,OPEN,88min,88min,maintainability
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/model/Variant.java,314,Hardcoded password in configuration class,java:S4508,REOPENED,10min,10min,"security,deserialization"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/config/SecurityConfig.java,281,Weak hash algorithm MD5 used for product fingerprinting,java:S3649,CONFIRMED,40min,40min,"security,deserialization"
2025-02-10T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,INFO,src/config/DatabaseConfig.java,228,Incorrect equals() implementation breaks Set deduplication,java:S5131,CONFIRMED,31min,31min,maintainability
2025-02-10T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MINOR,src/model/Category.java,406,XXE vulnerability: XML parser does not disable external entities,java:S4790,REOPENED,46min,46min,"security,deserialization"
2025-02-10T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,CRITICAL,src/util/StringSanitizer.java,84,Hardcoded password in configuration class,java:S2162,OPEN,43min,43min,"maintainability,duplication"
