scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-06-16T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,CRITICAL,src/model/Variant.java,26,Magic number 86400 should be extracted as a named constant,java:S100,CONFIRMED,67min,67min,"maintainability,duplication"
2025-06-16T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/api/ProductController.java,977,String concatenation in loop should use StringBuilder,java:S6437,CONFIRMED,85min,85min,"bug,multi-threading"
2025-06-16T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/auth/UserService.java,945,Unused private field should be removed,java:S1068,CONFIRMED,10min,10min,"bug,null-pointer"
2025-06-16T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,CRITICAL,src/model/Variant.java,651,Method has 12 parameters (threshold: 7),java:S4502,CONFIRMED,25min,25min,"security,sql-injection"
2025-06-16T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/export/CsvExportService.java,306,Incorrect equals() implementation breaks Set deduplication,java:S4502,REOPENED,34min,34min,"maintainability,deprecated"
2025-06-16T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,MAJOR,src/api/AttributeController.java,996,JWT token validated without expiry check,java:S3776,OPEN,67min,67min,performance
2025-06-16T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,INFO,src/model/Variant.java,416,Cyclomatic complexity 28 exceeds threshold of 20,java:S107,CONFIRMED,46min,46min,"security,deserialization"
2025-06-16T08:30:00Z,syngenta-pim-core,develop,BUG,MINOR,src/export/CsvExportService.java,959,Hardcoded password in configuration class,java:S2885,OPEN,55min,55min,maintainability
2025-06-16T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,INFO,src/api/ProductController.java,883,Deprecated API usage: HttpClient constructor,java:S5659,CONFIRMED,85min,85min,"bug,null-pointer"
2025-06-16T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/catalog/ProductRepository.java,514,JWT token validated without expiry check,java:S1068,OPEN,13min,13min,"security,deserialization"
2025-06-16T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/util/StringSanitizer.java,213,Unused private field should be removed,java:S1192,CONFIRMED,55min,55min,maintainability
2025-06-16T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/api/AttributeController.java,490,Missing Javadoc for public method,java:S2276,CONFIRMED,31min,31min,"security,injection"
2025-06-16T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,CRITICAL,src/enrichment/ImageProcessingService.java,318,Empty catch block suppresses exception,java:S1176,CONFIRMED,55min,55min,security
2025-06-16T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MINOR,src/config/SecurityConfig.java,323,Null pointer dereference: method may return null,java:S2755,CONFIRMED,64min,64min,"bug,multi-threading"
2025-06-16T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/auth/UserService.java,895,Deprecated API usage: HttpClient constructor,java:S4508,CONFIRMED,46min,46min,"bug,numeric"
2025-06-16T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,INFO,src/auth/JwtAuthFilter.java,21,Unused private field should be removed,java:S6437,CONFIRMED,76min,76min,"bug,concurrency"
2025-06-16T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/model/Category.java,659,Cyclomatic complexity 28 exceeds threshold of 20,java:S2972,OPEN,40min,40min,"bug,numeric"
2025-06-16T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/enrichment/ImageProcessingService.java,773,Magic number 86400 should be extracted as a named constant,java:S3655,CONFIRMED,37min,37min,"bug,resource-leak"
2025-06-16T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/catalog/CategoryService.java,669,Deserialization of user-controlled data without validation,java:S2583,CONFIRMED,16min,16min,"security,credentials"
2025-06-16T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/catalog/CategoryService.java,828,Unused private field should be removed,java:S5659,OPEN,49min,49min,"security,owasp-a9"
2025-06-16T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,INFO,src/api/ProductController.java,620,Resource leak: InputStream never closed,java:S107,REOPENED,37min,37min,"security,xxe"
