scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-03-24T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,INFO,src/model/Variant.java,159,Cyclomatic complexity 28 exceeds threshold of 20,java:S1176,REOPENED,82min,82min,"security,sql-injection"
2025-03-24T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/export/CsvExportService.java,620,Optional.get() called without isPresent() check,java:S2885,REOPENED,55min,55min,"security,xxe"
2025-03-24T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,INFO,src/enrichment/ImageProcessingService.java,735,Optional.get() called without isPresent() check,java:S2229,CONFIRMED,79min,79min,"bug,spring"
2025-03-24T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,INFO,src/api/ProductController.java,714,Duplicated string literal appears 5 times,java:S1643,OPEN,10min,10min,convention
2025-03-24T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/sync/ExternalSyncJob.java,68,SQL injection risk via string concatenation,java:S2184,CONFIRMED,19min,19min,bug
2025-03-24T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,INFO,src/enrichment/ImageProcessingService.java,884,SQL injection risk via string concatenation,java:S1643,OPEN,79min,79min,"security,deserialization"
2025-03-24T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MAJOR,src/enrichment/AiEnrichmentService.java,752,Unused private field should be removed,java:S1135,OPEN,73min,73min,"bug,multi-threading"
2025-03-24T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,CRITICAL,src/export/PdfExportService.java,41,Deserialization of user-controlled data without validation,java:S2068,REOPENED,82min,82min,"security,xxe"
2025-03-24T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,CRITICAL,src/api/CategoryController.java,90,Magic number 86400 should be extracted as a named constant,java:S2259,OPEN,22min,22min,bug
2025-03-24T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,CRITICAL,src/sync/ExternalSyncJob.java,148,String concatenation in loop should use StringBuilder,java:S107,REOPENED,34min,34min,convention
2025-03-24T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,INFO,src/notification/EmailService.java,632,SQL injection risk via string concatenation,java:S2068,REOPENED,10min,10min,"bug,null-pointer"
