scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MINOR,src/catalog/ProductRepository.java,642,Optional.get() called without isPresent() check,java:S2276,OPEN,13min,13min,"security,sql-injection"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MINOR,src/auth/UserService.java,294,Null pointer dereference: method may return null,java:S4502,OPEN,76min,76min,"security,credentials"
2025-01-27T08:30:00Z,syngenta-pim-core,develop,BUG,CRITICAL,src/catalog/CategoryService.java,674,Deserialization of user-controlled data without validation,java:S4502,REOPENED,70min,70min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,main,BUG,MINOR,src/config/DatabaseConfig.java,153,Integer overflow risk in price calculation,java:S2095,REOPENED,73min,73min,maintainability
2025-01-27T08:30:00Z,syngenta-pim-core,main,BUG,MINOR,src/util/StringSanitizer.java,240,SQL injection risk via string concatenation,java:S1874,CONFIRMED,28min,28min,"maintainability,duplication"
2025-01-27T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MAJOR,src/api/CategoryController.java,777,Weak hash algorithm MD5 used for product fingerprinting,java:S2068,CONFIRMED,85min,85min,security
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/util/StringSanitizer.java,712,JWT token validated without expiry check,java:S5659,OPEN,85min,85min,"security,deserialization"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,INFO,src/api/ProductController.java,855,Optional.get() called without isPresent() check,java:S2229,CONFIRMED,28min,28min,security
2025-01-27T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MAJOR,src/model/Attribute.java,737,Empty catch block suppresses exception,java:S2755,OPEN,58min,58min,"security,sql-injection"
2025-01-27T08:30:00Z,syngenta-pim-core,develop,BUG,INFO,src/auth/JwtAuthFilter.java,787,Optional.get() called without isPresent() check,java:S2885,REOPENED,40min,40min,"security,auth"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,CRITICAL,src/api/AttributeController.java,500,Thread.sleep() called with lock held,java:S6437,OPEN,19min,19min,"security,credentials"
2025-01-27T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,INFO,src/config/DatabaseConfig.java,411,Weak hash algorithm MD5 used for product fingerprinting,java:S2162,OPEN,58min,58min,convention
2025-01-27T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/catalog/ProductRepository.java,467,Incorrect equals() implementation breaks Set deduplication,java:S2276,CONFIRMED,67min,67min,"security,sql-injection"
2025-01-27T08:30:00Z,syngenta-pim-core,develop,BUG,INFO,src/enrichment/ImageProcessingService.java,480,Deprecated API usage: HttpClient constructor,java:S1643,CONFIRMED,25min,25min,"bug,multi-threading"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/auth/UserService.java,462,Weak hash algorithm MD5 used for product fingerprinting,java:S1068,CONFIRMED,28min,28min,"security,deserialization"
2025-01-27T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/api/AttributeController.java,547,Empty catch block suppresses exception,java:S2229,OPEN,79min,79min,performance
2025-01-27T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MINOR,src/api/CategoryController.java,237,Duplicated string literal appears 5 times,java:S1643,CONFIRMED,88min,88min,"bug,null-pointer"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MINOR,src/auth/UserService.java,993,Empty catch block suppresses exception,java:S109,OPEN,76min,76min,security
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MINOR,src/sync/ExternalSyncJob.java,53,Resource leak: InputStream never closed,java:S4502,CONFIRMED,49min,49min,"security,cryptography"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,MAJOR,src/notification/EmailService.java,740,Empty catch block suppresses exception,java:S4790,OPEN,13min,13min,"bug,numeric"
2025-01-27T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MINOR,src/catalog/ProductRepository.java,617,Thread.sleep() called with lock held,java:S1135,REOPENED,46min,46min,"security,deserialization"
2025-01-27T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,CRITICAL,src/model/Product.java,66,Resource leak: InputStream never closed,java:S1192,OPEN,25min,25min,"bug,spring"
2025-01-27T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MAJOR,src/sync/ExternalSyncJob.java,559,Unused private field should be removed,java:S2229,REOPENED,76min,76min,"bug,numeric"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,CRITICAL,src/enrichment/ImageProcessingService.java,784,Null pointer dereference: method may return null,java:S2095,REOPENED,43min,43min,"maintainability,deprecated"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/pricing/PricingCalculator.java,238,Method has 12 parameters (threshold: 7),java:S2259,REOPENED,43min,43min,"bug,concurrency"
2025-01-27T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MAJOR,src/model/Product.java,108,Incorrect equals() implementation breaks Set deduplication,java:S5131,REOPENED,64min,64min,"security,injection"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,INFO,src/batch/ProductImportJob.java,105,Method name ProcessData does not follow camelCase convention,java:S2229,OPEN,79min,79min,"security,auth"
2025-01-27T08:30:00Z,syngenta-pim-core,main,BUG,CRITICAL,src/api/AttributeController.java,607,Method name ProcessData does not follow camelCase convention,java:S3776,OPEN,61min,61min,"bug,concurrency"
2025-01-27T08:30:00Z,syngenta-pim-core,main,BUG,MINOR,src/catalog/ProductRepository.java,384,SQL injection risk via string concatenation,java:S109,CONFIRMED,31min,31min,"maintainability,deprecated"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,INFO,src/model/Product.java,531,Cyclomatic complexity 28 exceeds threshold of 20,java:S1176,REOPENED,79min,79min,"bug,concurrency"
2025-01-27T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,CRITICAL,src/search/ElasticSearchService.java,905,Method has 12 parameters (threshold: 7),java:S2885,CONFIRMED,64min,64min,security
