scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MAJOR,src/config/SecurityConfig.java,42,Incorrect equals() implementation breaks Set deduplication,java:S2583,OPEN,82min,82min,"bug,multi-threading"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,CRITICAL,src/api/ProductController.java,365,Unused private field should be removed,java:S107,REOPENED,19min,19min,bug
2025-07-28T08:30:00Z,syngenta-pim-core,develop,BUG,INFO,src/model/Variant.java,52,Duplicated string literal appears 5 times,java:S3776,REOPENED,79min,79min,"security,xxe"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/pricing/PricingCalculator.java,420,Unused private field should be removed,java:S2276,REOPENED,88min,88min,"security,sql-injection"
2025-07-28T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,INFO,src/catalog/ProductCatalogService.java,108,Method name ProcessData does not follow camelCase convention,java:S2885,REOPENED,28min,28min,security
2025-07-28T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/util/StringSanitizer.java,587,Deserialization of user-controlled data without validation,java:S4790,OPEN,49min,49min,bug
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MAJOR,src/enrichment/AiEnrichmentService.java,114,Deprecated API usage: HttpClient constructor,java:S2184,REOPENED,85min,85min,"security,deserialization"
2025-07-28T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,CRITICAL,src/enrichment/AiEnrichmentService.java,46,Unused private field should be removed,java:S2068,CONFIRMED,76min,76min,convention
2025-07-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/catalog/ProductCatalogService.java,294,SQL injection risk via string concatenation,java:S2229,CONFIRMED,37min,37min,"bug,resource-leak"
2025-07-28T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,CRITICAL,src/catalog/CategoryService.java,759,Unused private field should be removed,java:S4502,OPEN,73min,73min,"security,sql-injection"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,MINOR,src/model/Category.java,176,Thread.sleep() called with lock held,java:S2755,CONFIRMED,88min,88min,"security,cryptography"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,CRITICAL,src/auth/UserService.java,480,Duplicated string literal appears 5 times,java:S1135,OPEN,79min,79min,"maintainability,deprecated"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/pricing/PricingCalculator.java,34,Magic number 86400 should be extracted as a named constant,java:S2276,REOPENED,52min,52min,"bug,numeric"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,CRITICAL,src/model/Variant.java,389,Optional.get() called without isPresent() check,java:S1176,REOPENED,70min,70min,security
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,INFO,src/model/Variant.java,10,Duplicated string literal appears 5 times,java:S2885,OPEN,52min,52min,"bug,spring"
2025-07-28T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,CRITICAL,src/util/DateUtils.java,571,Resource leak: InputStream never closed,java:S2095,CONFIRMED,13min,13min,"bug,null-pointer"
2025-07-28T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MAJOR,src/model/Product.java,248,JWT token validated without expiry check,java:S2184,CONFIRMED,88min,88min,"security,injection"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MAJOR,src/pricing/PricingCalculator.java,937,Integer overflow risk in price calculation,java:S2755,OPEN,61min,61min,performance
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,CRITICAL,src/enrichment/ImageProcessingService.java,673,Null pointer dereference: method may return null,java:S2162,CONFIRMED,64min,64min,"security,auth"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MINOR,src/util/DateUtils.java,619,XXE vulnerability: XML parser does not disable external entities,java:S2162,REOPENED,46min,46min,"security,credentials"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,INFO,src/util/StringSanitizer.java,619,Integer overflow risk in price calculation,java:S2162,OPEN,28min,28min,"maintainability,duplication"
2025-07-28T08:30:00Z,syngenta-pim-core,main,BUG,INFO,src/model/Product.java,818,Integer overflow risk in price calculation,java:S2259,CONFIRMED,40min,40min,"bug,numeric"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,BUG,INFO,src/model/Variant.java,985,Deserialization of user-controlled data without validation,java:S2184,CONFIRMED,10min,10min,bug
2025-07-28T08:30:00Z,syngenta-pim-core,main,BUG,INFO,src/enrichment/AiEnrichmentService.java,451,SQL injection risk via string concatenation,java:S5659,REOPENED,61min,61min,"security,injection"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MINOR,src/config/DatabaseConfig.java,825,Cyclomatic complexity 28 exceeds threshold of 20,java:S3776,REOPENED,37min,37min,"security,sql-injection"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,VULNERABILITY,MINOR,src/util/StringSanitizer.java,307,Null pointer dereference: method may return null,java:S3655,CONFIRMED,19min,19min,"bug,resource-leak"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,BUG,MAJOR,src/config/SecurityConfig.java,509,Deserialization of user-controlled data without validation,java:S109,OPEN,46min,46min,"bug,null-pointer"
2025-07-28T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,CRITICAL,src/catalog/ProductCatalogService.java,901,Null pointer dereference: method may return null,java:S2229,OPEN,64min,64min,performance
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,BUG,CRITICAL,src/export/PdfExportService.java,618,Deserialization of user-controlled data without validation,java:S1874,OPEN,10min,10min,"bug,numeric"
2025-07-28T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MINOR,src/config/DatabaseConfig.java,854,Empty catch block suppresses exception,java:S1176,REOPENED,25min,25min,"security,xxe"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/auth/JwtAuthFilter.java,439,Deserialization of user-controlled data without validation,java:S4508,CONFIRMED,28min,28min,"security,deserialization"
2025-07-28T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,INFO,src/model/Variant.java,238,Integer overflow risk in price calculation,java:S6437,CONFIRMED,76min,76min,"maintainability,deprecated"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/api/ProductController.java,197,Cyclomatic complexity 28 exceeds threshold of 20,java:S2885,CONFIRMED,37min,37min,bug
2025-07-28T08:30:00Z,syngenta-pim-core,feature/ai-enrichment,CODE_SMELL,MAJOR,src/model/Attribute.java,923,Integer overflow risk in price calculation,java:S1874,OPEN,55min,55min,"security,credentials"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/enrichment/ImageProcessingService.java,145,Method has 12 parameters (threshold: 7),java:S5131,OPEN,67min,67min,"bug,null-pointer"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/model/Product.java,577,XXE vulnerability: XML parser does not disable external entities,java:S1068,REOPENED,13min,13min,"bug,null-pointer"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/export/CsvExportService.java,387,Resource leak: InputStream never closed,java:S4790,REOPENED,22min,22min,"maintainability,duplication"
2025-07-28T08:30:00Z,syngenta-pim-core,main,BUG,INFO,src/search/ElasticSearchService.java,952,Hardcoded password in configuration class,java:S1541,OPEN,46min,46min,"bug,concurrency"
2025-07-28T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/catalog/ProductCatalogService.java,659,Deserialization of user-controlled data without validation,java:S4790,CONFIRMED,31min,31min,"bug,null-pointer"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,MINOR,src/api/ProductController.java,57,Deprecated API usage: HttpClient constructor,java:S3649,CONFIRMED,43min,43min,"security,sql-injection"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,CRITICAL,src/api/CategoryController.java,942,Deprecated API usage: HttpClient constructor,java:S2095,OPEN,25min,25min,"security,deserialization"
2025-07-28T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/export/PdfExportService.java,255,Resource leak: InputStream never closed,java:S2162,OPEN,61min,61min,maintainability
2025-07-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/util/DateUtils.java,275,Deprecated API usage: HttpClient constructor,java:S2583,OPEN,31min,31min,"bug,spring"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/api/AttributeController.java,574,Thread.sleep() called with lock held,java:S1176,OPEN,76min,76min,"security,xxe"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/model/Category.java,223,Duplicated string literal appears 5 times,java:S4790,CONFIRMED,55min,55min,"security,deserialization"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,CODE_SMELL,CRITICAL,src/model/Variant.java,156,Cyclomatic complexity 28 exceeds threshold of 20,java:S3649,CONFIRMED,28min,28min,"security,cryptography"
2025-07-28T08:30:00Z,syngenta-pim-core,feature/bulk-import,VULNERABILITY,MAJOR,src/search/ElasticSearchService.java,179,Unused private field should be removed,java:S107,OPEN,16min,16min,"bug,numeric"
2025-07-28T08:30:00Z,syngenta-pim-core,develop,BUG,INFO,src/model/Category.java,617,Unused private field should be removed,java:S6437,OPEN,34min,34min,"security,sql-injection"
