scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/api/ProductController.java,769,Deserialization of user-controlled data without validation,java:S4508,OPEN,69min,1h 9min,"security,deserialization"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/util/StringSanitizer.java,802,Integer overflow risk in price calculation,java:S2184,OPEN,25min,25min,"bug,numeric"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/enrichment/AiEnrichmentService.java,341,Thread-unsafe static field modified in multi-threaded context,java:S2885,REOPENED,35min,35min,"bug,multi-threading"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/notification/EmailService.java,196,Magic number 86400 should be extracted as a named constant,java:S109,REOPENED,17min,17min,maintainability
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/sync/ExternalSyncJob.java,638,Hardcoded password in configuration class,java:S6437,OPEN,37min,37min,"security,credentials"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/api/AttributeController.java,308,Unused private field 'tempCache' should be removed,java:S1068,OPEN,10min,10min,maintainability
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/enrichment/AiEnrichmentService.java,150,Sensitive data logged to console (password field visible),java:S2068,OPEN,25min,25min,"security,owasp-a9"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MAJOR,src/model/Category.java,633,Deprecated API usage: HttpServletResponse.encodeUrl(),java:S1874,CONFIRMED,29min,29min,"maintainability,deprecated"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/catalog/ProductCatalogService.java,161,TODO comment should be resolved before merging,java:S1135,CONFIRMED,8min,8min,maintainability
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/notification/EmailService.java,277,Hardcoded password in configuration class,java:S6437,OPEN,33min,33min,"security,credentials"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/batch/ProductImportJob.java,730,Deserialization of user-controlled data without validation,java:S4508,CONFIRMED,63min,1h 3min,"security,deserialization"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/model/Product.java,52,@Transactional annotation ignored on private method,java:S2229,REOPENED,38min,38min,"bug,spring"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/search/ElasticSearchService.java,120,Weak hash algorithm MD5 used for product fingerprinting,java:S4790,OPEN,30min,30min,"security,cryptography"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/catalog/ProductCatalogService.java,357,StringBuilder in loop creates unnecessary object churn,java:S1643,CONFIRMED,11min,11min,performance
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,CRITICAL,src/auth/UserService.java,525,SQL injection risk via string concatenation in query builder,java:S3649,REOPENED,59min,59min,"security,sql-injection"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/batch/ProductImportJob.java,603,Sensitive data logged to console (password field visible),java:S2068,OPEN,25min,25min,"security,owasp-a9"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MAJOR,src/search/ElasticSearchService.java,768,Method has 12 parameters (threshold: 7),java:S107,REOPENED,38min,38min,maintainability
2024-10-28T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/model/Variant.java,640,Integer overflow risk in price calculation,java:S2184,OPEN,18min,18min,"bug,numeric"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/config/DatabaseConfig.java,145,Race condition in cache invalidation — shared state not synchronized,java:S2276,OPEN,35min,35min,"bug,concurrency"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,CRITICAL,src/enrichment/AiEnrichmentService.java,870,HTTP response splitting vulnerability in header value,java:S5131,OPEN,60min,1h 0min,"security,injection"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,BUG,MINOR,src/util/StringSanitizer.java,19,Optional.get() called without isPresent() check,java:S3655,OPEN,25min,25min,"bug,null-pointer"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,CRITICAL,src/enrichment/ImageProcessingService.java,372,HTTP response splitting vulnerability in header value,java:S5131,OPEN,41min,41min,"security,injection"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/enrichment/AiEnrichmentService.java,72,Missing Javadoc on public API method,java:S1176,CONFIRMED,8min,8min,convention
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/catalog/ProductRepository.java,560,JWT token validated without expiry check,java:S5659,OPEN,40min,40min,"security,auth"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/batch/ProductImportJob.java,475,JWT token validated without expiry check,java:S5659,CONFIRMED,35min,35min,"security,auth"
2024-10-28T08:30:00Z,syngenta-pim-core,develop,BUG,MINOR,src/catalog/ProductCatalogService.java,266,Condition always evaluates to true (dead branch),java:S2583,OPEN,30min,30min,bug
