scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2024-12-23T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/export/CsvExportService.java,413,Hardcoded password in configuration class,java:S6437,OPEN,31min,31min,"security,credentials"
2024-12-23T08:30:00Z,syngenta-pim-core,develop,BUG,MAJOR,src/auth/JwtAuthFilter.java,834,Incorrect equals() implementation breaks Set deduplication,java:S2162,OPEN,28min,28min,bug
2024-12-23T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,CRITICAL,src/catalog/CategoryService.java,486,HTTP response splitting vulnerability in header value,java:S5131,REOPENED,58min,58min,"security,injection"
2024-12-23T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/catalog/ProductRepository.java,761,JWT token validated without expiry check,java:S5659,OPEN,41min,41min,"security,auth"
2024-12-23T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,INFO,src/sync/ExternalSyncJob.java,535,Missing Javadoc on public API method,java:S1176,REOPENED,16min,16min,convention
2024-12-23T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MINOR,src/pricing/PricingCalculator.java,649,CSRF protection disabled on non-GET endpoint,java:S4502,REOPENED,32min,32min,security
2024-12-23T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/auth/JwtAuthFilter.java,272,Magic number 86400 should be extracted as a named constant,java:S109,OPEN,14min,14min,maintainability
2024-12-23T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/pricing/PricingCalculator.java,489,Sensitive data logged to console (password field visible),java:S2068,OPEN,24min,24min,"security,owasp-a9"
2024-12-23T08:30:00Z,syngenta-pim-core,develop,BUG,CRITICAL,src/enrichment/AiEnrichmentService.java,777,Resource leak: InputStream opened but never closed,java:S2095,OPEN,59min,59min,"bug,resource-leak"
2024-12-23T08:30:00Z,syngenta-pim-core,develop,CODE_SMELL,MINOR,src/model/Product.java,518,Magic number 86400 should be extracted as a named constant,java:S109,CONFIRMED,14min,14min,maintainability
2024-12-23T08:30:00Z,syngenta-pim-core,develop,VULNERABILITY,MAJOR,src/notification/EmailService.java,507,Deserialization of user-controlled data without validation,java:S4508,OPEN,58min,58min,"security,deserialization"
