scan_date,project_key,branch,type,severity,file,line,message,rule,status,effort,debt,tags
2024-11-25T08:30:00Z,syngenta-pim-core,main,VULNERABILITY,MAJOR,src/enrichment/AiEnrichmentService.java,736,Hardcoded password in configuration class,java:S6437,OPEN,31min,31min,"security,credentials"
2024-11-25T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MAJOR,src/auth/JwtAuthFilter.java,889,Cyclomatic complexity 28 exceeds threshold of 20,java:S1541,OPEN,46min,46min,maintainability
2024-11-25T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/model/Variant.java,724,Incorrect equals() implementation breaks Set deduplication,java:S2162,REOPENED,25min,25min,bug
2024-11-25T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MINOR,src/api/AttributeController.java,794,TODO comment should be resolved before merging,java:S1135,OPEN,17min,17min,maintainability
2024-11-25T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MAJOR,src/enrichment/ImageProcessingService.java,684,Cyclomatic complexity 28 exceeds threshold of 20,java:S1541,OPEN,39min,39min,maintainability
2024-11-25T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MAJOR,src/catalog/CategoryService.java,159,Method has 12 parameters (threshold: 7),java:S107,OPEN,41min,41min,maintainability
2024-11-25T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MAJOR,src/catalog/ProductRepository.java,553,Duplicate code block found in 4 locations,java:S1192,OPEN,51min,51min,"maintainability,duplication"
2024-11-25T08:30:00Z,syngenta-pim-core,main,CODE_SMELL,MINOR,src/util/DateUtils.java,739,Unused private field 'tempCache' should be removed,java:S1068,OPEN,5min,5min,maintainability
2024-11-25T08:30:00Z,syngenta-pim-core,main,BUG,CRITICAL,src/api/AttributeController.java,577,Resource leak: InputStream opened but never closed,java:S2095,CONFIRMED,60min,1h 0min,"bug,resource-leak"
2024-11-25T08:30:00Z,syngenta-pim-core,main,BUG,MAJOR,src/enrichment/ImageProcessingService.java,481,Integer overflow risk in price calculation,java:S2184,CONFIRMED,27min,27min,"bug,numeric"
